settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26590577301	2026-05-29 20:02:19 UTC	2026-06-12 20:02:19 UTC	2026-06-14 20:02:19 UTC	16311.96	USD																		
26590577301						Order	111-7256820-8670658	111-7256820-8670658		PqtNq6tvg	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-05-29	2026-05-29 21:04:10 UTC	160439781576561			496B	1	
26590577301						Order	111-7256820-8670658	111-7256820-8670658		PqtNq6tvg	Amazon.com	ItemPrice	Tax	3.18	AFN	2026-05-29	2026-05-29 21:04:10 UTC	160439781576561			496B	1	
26590577301						Order	111-7256820-8670658	111-7256820-8670658		PqtNq6tvg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.18	AFN	2026-05-29	2026-05-29 21:04:10 UTC	160439781576561			496B	1	
26590577301						Order	111-7256820-8670658	111-7256820-8670658		PqtNq6tvg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-05-29	2026-05-29 21:04:10 UTC	160439781576561			496B	1	
26590577301						Order	111-7256820-8670658	111-7256820-8670658		PqtNq6tvg	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-05-29	2026-05-29 21:04:10 UTC	160439781576561			496B	1	
26590577301						Order	112-3975434-6600219	112-3975434-6600219		PHCSsPQsg	Amazon.com	ItemPrice	Principal	5.99	AFN	2026-05-29	2026-05-29 22:58:27 UTC	160429988088561			634E	1	
26590577301						Order	112-3975434-6600219	112-3975434-6600219		PHCSsPQsg	Amazon.com	ItemPrice	Tax	0.42	AFN	2026-05-29	2026-05-29 22:58:27 UTC	160429988088561			634E	1	
26590577301						Order	112-3975434-6600219	112-3975434-6600219		PHCSsPQsg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.42	AFN	2026-05-29	2026-05-29 22:58:27 UTC	160429988088561			634E	1	
26590577301						Order	112-3975434-6600219	112-3975434-6600219		PHCSsPQsg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-3.01	AFN	2026-05-29	2026-05-29 22:58:27 UTC	160429988088561			634E	1	
26590577301						Order	112-3975434-6600219	112-3975434-6600219		PHCSsPQsg	Amazon.com	ItemFees	Commission	-0.90	AFN	2026-05-29	2026-05-29 22:58:27 UTC	160429988088561			634E	1	
26590577301						Order	112-4455285-1140212	112-4455285-1140212		PqRy0lmV8	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-05-29	2026-05-29 23:34:27 UTC	160073941569961			473B	1	
26590577301						Order	112-4455285-1140212	112-4455285-1140212		PqRy0lmV8	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-05-29	2026-05-29 23:34:27 UTC	160073941569961			473B	1	
26590577301						Order	112-4455285-1140212	112-4455285-1140212		PqRy0lmV8	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-05-29	2026-05-29 23:34:27 UTC	160073941569961			473B	1	
26590577301						Order	112-3291727-0577006	112-3291727-0577006		Pv8dxnt4g	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-05-30	2026-05-30 01:39:32 UTC	160483414080801			496B	1	
26590577301						Order	112-3291727-0577006	112-3291727-0577006		Pv8dxnt4g	Amazon.com	ItemPrice	Tax	2.68	AFN	2026-05-30	2026-05-30 01:39:32 UTC	160483414080801			496B	1	
26590577301						Order	112-3291727-0577006	112-3291727-0577006		Pv8dxnt4g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.68	AFN	2026-05-30	2026-05-30 01:39:32 UTC	160483414080801			496B	1	
26590577301						Order	112-3291727-0577006	112-3291727-0577006		Pv8dxnt4g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-05-30	2026-05-30 01:39:32 UTC	160483414080801			496B	1	
26590577301						Order	112-3291727-0577006	112-3291727-0577006		Pv8dxnt4g	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-05-30	2026-05-30 01:39:32 UTC	160483414080801			496B	1	
26590577301						Order	112-7866159-2750617	112-7866159-2750617		PsmlbHMhg	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-29	2026-05-29 23:21:38 UTC	160486757528201			YZ-O27H-G3TU	1	
26590577301						Order	112-7866159-2750617	112-7866159-2750617		PsmlbHMhg	Amazon.com	ItemPrice	Tax	3.50	AFN	2026-05-29	2026-05-29 23:21:38 UTC	160486757528201			YZ-O27H-G3TU	1	
26590577301						Order	112-7866159-2750617	112-7866159-2750617		PsmlbHMhg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.50	AFN	2026-05-29	2026-05-29 23:21:38 UTC	160486757528201			YZ-O27H-G3TU	1	
26590577301						Order	112-7866159-2750617	112-7866159-2750617		PsmlbHMhg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-29	2026-05-29 23:21:38 UTC	160486757528201			YZ-O27H-G3TU	1	
26590577301						Order	112-7866159-2750617	112-7866159-2750617		PsmlbHMhg	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-29	2026-05-29 23:21:38 UTC	160486757528201			YZ-O27H-G3TU	1	
26590577301						Order	114-0750229-1543407	114-0750229-1543407		Pq34J620g	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-30	2026-05-30 01:03:46 UTC	160497430058601			YZ-O27H-G3TU	1	
26590577301						Order	114-0750229-1543407	114-0750229-1543407		Pq34J620g	Amazon.com	ItemPrice	Tax	2.65	AFN	2026-05-30	2026-05-30 01:03:46 UTC	160497430058601			YZ-O27H-G3TU	1	
26590577301						Order	114-0750229-1543407	114-0750229-1543407		Pq34J620g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.65	AFN	2026-05-30	2026-05-30 01:03:46 UTC	160497430058601			YZ-O27H-G3TU	1	
26590577301						Order	114-0750229-1543407	114-0750229-1543407		Pq34J620g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-30	2026-05-30 01:03:46 UTC	160497430058601			YZ-O27H-G3TU	1	
26590577301						Order	114-0750229-1543407	114-0750229-1543407		Pq34J620g	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-30	2026-05-30 01:03:46 UTC	160497430058601			YZ-O27H-G3TU	1	
26590577301						Order	112-6047965-6644255	112-6047965-6644255		P4PWh5Zzg	Amazon.com	ItemPrice	Principal	42.99	AFN	2026-05-29	2026-05-29 23:14:32 UTC	160452496961561			497	1	
26590577301						Order	112-6047965-6644255	112-6047965-6644255		P4PWh5Zzg	Amazon.com	ItemPrice	Tax	2.90	AFN	2026-05-29	2026-05-29 23:14:32 UTC	160452496961561			497	1	
26590577301						Order	112-6047965-6644255	112-6047965-6644255		P4PWh5Zzg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.90	AFN	2026-05-29	2026-05-29 23:14:32 UTC	160452496961561			497	1	
26590577301						Order	112-6047965-6644255	112-6047965-6644255		P4PWh5Zzg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.71	AFN	2026-05-29	2026-05-29 23:14:32 UTC	160452496961561			497	1	
26590577301						Order	112-6047965-6644255	112-6047965-6644255		P4PWh5Zzg	Amazon.com	ItemFees	Commission	-6.45	AFN	2026-05-29	2026-05-29 23:14:32 UTC	160452496961561			497	1	
26590577301						Order	111-9625715-4680201	111-9625715-4680201		PkRbYNl2g	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-05-30	2026-05-30 00:03:09 UTC	160370470310841			413	1	
26590577301						Order	111-9625715-4680201	111-9625715-4680201		PkRbYNl2g	Amazon.com	ItemPrice	Tax	3.51	AFN	2026-05-30	2026-05-30 00:03:09 UTC	160370470310841			413	1	
26590577301						Order	111-9625715-4680201	111-9625715-4680201		PkRbYNl2g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.51	AFN	2026-05-30	2026-05-30 00:03:09 UTC	160370470310841			413	1	
26590577301						Order	111-9625715-4680201	111-9625715-4680201		PkRbYNl2g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-05-30	2026-05-30 00:03:09 UTC	160370470310841			413	1	
26590577301						Order	111-9625715-4680201	111-9625715-4680201		PkRbYNl2g	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-05-30	2026-05-30 00:03:09 UTC	160370470310841			413	1	
26590577301						Order	111-1625367-5280241	111-1625367-5280241		PfSw5vh1g	Amazon.com	ItemPrice	Principal	21.99	AFN	2026-05-30	2026-05-30 00:54:29 UTC	160440765329081			461	1	
26590577301						Order	111-1625367-5280241	111-1625367-5280241		PfSw5vh1g	Amazon.com	ItemPrice	Tax	2.03	AFN	2026-05-30	2026-05-30 00:54:29 UTC	160440765329081			461	1	
26590577301						Order	111-1625367-5280241	111-1625367-5280241		PfSw5vh1g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.03	AFN	2026-05-30	2026-05-30 00:54:29 UTC	160440765329081			461	1	
26590577301						Order	111-1625367-5280241	111-1625367-5280241		PfSw5vh1g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.61	AFN	2026-05-30	2026-05-30 00:54:29 UTC	160440765329081			461	1	
26590577301						Order	111-1625367-5280241	111-1625367-5280241		PfSw5vh1g	Amazon.com	ItemFees	Commission	-3.30	AFN	2026-05-30	2026-05-30 00:54:29 UTC	160440765329081			461	1	
26590577301						Order	114-6076378-8579423	114-6076378-8579423		PsLDQcZgg	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-30	2026-05-30 00:46:39 UTC	160473761144081			YZ-O27H-G3TU	1	
26590577301						Order	114-6076378-8579423	114-6076378-8579423		PsLDQcZgg	Amazon.com	ItemPrice	Tax	3.20	AFN	2026-05-30	2026-05-30 00:46:39 UTC	160473761144081			YZ-O27H-G3TU	1	
26590577301						Order	114-6076378-8579423	114-6076378-8579423		PsLDQcZgg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.20	AFN	2026-05-30	2026-05-30 00:46:39 UTC	160473761144081			YZ-O27H-G3TU	1	
26590577301						Order	114-6076378-8579423	114-6076378-8579423		PsLDQcZgg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-30	2026-05-30 00:46:39 UTC	160473761144081			YZ-O27H-G3TU	1	
26590577301						Order	114-6076378-8579423	114-6076378-8579423		PsLDQcZgg	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-30	2026-05-30 00:46:39 UTC	160473761144081			YZ-O27H-G3TU	1	
26590577301						Order	111-0351413-8813803	111-0351413-8813803		PqKNRjyS8	Amazon.com	ItemPrice	Principal	14.99	AFN	2026-05-30	2026-05-30 02:15:02 UTC	160080638075601			414E	1	
26590577301						Order	111-0351413-8813803	111-0351413-8813803		PqKNRjyS8	Amazon.com	ItemPrice	Tax	0.90	AFN	2026-05-30	2026-05-30 02:15:02 UTC	160080638075601			414E	1	
26590577301						Order	111-0351413-8813803	111-0351413-8813803		PqKNRjyS8	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.90	AFN	2026-05-30	2026-05-30 02:15:02 UTC	160080638075601			414E	1	
26590577301						Order	111-0351413-8813803	111-0351413-8813803		PqKNRjyS8	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.76	AFN	2026-05-30	2026-05-30 02:15:02 UTC	160080638075601			414E	1	
26590577301						Order	111-0351413-8813803	111-0351413-8813803		PqKNRjyS8	Amazon.com	ItemFees	Commission	-2.25	AFN	2026-05-30	2026-05-30 02:15:02 UTC	160080638075601			414E	1	
26590577301						other-transaction						other-transaction	Previous Reserve Amount Balance	79.49		2026-05-29	2026-05-29 20:02:26 UTC						
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemPrice	Principal	12.95	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemPrice	Tax	0.78	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.78	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-3.81	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemFees	Commission	-1.94	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	114-6646185-4485842	114-6646185-4485842		PkZqzy6Kg	Amazon.com	ItemFees	VariableClosingFee	-1.80	AFN	2026-05-30	2026-05-30 04:04:17 UTC	160224322357561			203Merchant Barcode	1	
26590577301						Order	111-0753884-0362614	111-0753884-0362614		PhR5PV05g	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-05-30	2026-05-30 14:43:19 UTC	160330409029041			413	1	
26590577301						Order	111-0753884-0362614	111-0753884-0362614		PhR5PV05g	Amazon.com	ItemPrice	Tax	2.65	AFN	2026-05-30	2026-05-30 14:43:19 UTC	160330409029041			413	1	
26590577301						Order	111-0753884-0362614	111-0753884-0362614		PhR5PV05g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.65	AFN	2026-05-30	2026-05-30 14:43:19 UTC	160330409029041			413	1	
26590577301						Order	111-0753884-0362614	111-0753884-0362614		PhR5PV05g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-05-30	2026-05-30 14:43:19 UTC	160330409029041			413	1	
26590577301						Order	111-0753884-0362614	111-0753884-0362614		PhR5PV05g	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-05-30	2026-05-30 14:43:19 UTC	160330409029041			413	1	
26590577301						Order	114-7808474-4052202	114-7808474-4052202		PWbB8xWvg	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-30	2026-05-30 04:46:37 UTC	160465189787921			YZ-O27H-G3TU	1	
26590577301						Order	114-7808474-4052202	114-7808474-4052202		PWbB8xWvg	Amazon.com	ItemPrice	Tax	2.40	AFN	2026-05-30	2026-05-30 04:46:37 UTC	160465189787921			YZ-O27H-G3TU	1	
26590577301						Order	114-7808474-4052202	114-7808474-4052202		PWbB8xWvg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.40	AFN	2026-05-30	2026-05-30 04:46:37 UTC	160465189787921			YZ-O27H-G3TU	1	
26590577301						Order	114-7808474-4052202	114-7808474-4052202		PWbB8xWvg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-30	2026-05-30 04:46:37 UTC	160465189787921			YZ-O27H-G3TU	1	
26590577301						Order	114-7808474-4052202	114-7808474-4052202		PWbB8xWvg	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-30	2026-05-30 04:46:37 UTC	160465189787921			YZ-O27H-G3TU	1	
26590577301						Order	113-4376433-6406625	113-4376433-6406625		Pxx9fgQDg	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-05-30	2026-05-30 15:49:01 UTC	160447103904761			440E	1	
26590577301						Order	113-4376433-6406625	113-4376433-6406625		Pxx9fgQDg	Amazon.com	ItemPrice	Tax	2.28	AFN	2026-05-30	2026-05-30 15:49:01 UTC	160447103904761			440E	1	
26590577301						Order	113-4376433-6406625	113-4376433-6406625		Pxx9fgQDg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.28	AFN	2026-05-30	2026-05-30 15:49:01 UTC	160447103904761			440E	1	
26590577301						Order	113-4376433-6406625	113-4376433-6406625		Pxx9fgQDg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.30	AFN	2026-05-30	2026-05-30 15:49:01 UTC	160447103904761			440E	1	
26590577301						Order	113-4376433-6406625	113-4376433-6406625		Pxx9fgQDg	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-05-30	2026-05-30 15:49:01 UTC	160447103904761			440E	1	
26590577301						Order	113-0206324-5201845	113-0206324-5201845		P7Lf1qsdg	Amazon.com	ItemPrice	Principal	14.99	AFN	2026-05-30	2026-05-30 03:12:47 UTC	160198604384841			403E	1	
26590577301						Order	113-0206324-5201845	113-0206324-5201845		P7Lf1qsdg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.09	AFN	2026-05-30	2026-05-30 03:12:47 UTC	160198604384841			403E	1	
26590577301						Order	113-0206324-5201845	113-0206324-5201845		P7Lf1qsdg	Amazon.com	ItemFees	Commission	-2.25	AFN	2026-05-30	2026-05-30 03:12:47 UTC	160198604384841			403E	1	
26590577301						Order	111-4949777-9425843	111-4949777-9425843		PH6NqRRFg	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-05-30	2026-05-30 08:14:52 UTC	160157222759401			413	1	
26590577301						Order	111-4949777-9425843	111-4949777-9425843		PH6NqRRFg	Amazon.com	ItemPrice	Tax	3.51	AFN	2026-05-30	2026-05-30 08:14:52 UTC	160157222759401			413	1	
26590577301						Order	111-4949777-9425843	111-4949777-9425843		PH6NqRRFg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.51	AFN	2026-05-30	2026-05-30 08:14:52 UTC	160157222759401			413	1	
26590577301						Order	111-4949777-9425843	111-4949777-9425843		PH6NqRRFg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-05-30	2026-05-30 08:14:52 UTC	160157222759401			413	1	
26590577301						Order	111-4949777-9425843	111-4949777-9425843		PH6NqRRFg	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-05-30	2026-05-30 08:14:52 UTC	160157222759401			413	1	
26590577301						Order	114-0108300-1499468	114-0108300-1499468		PxQQr32pg	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-30	2026-05-30 04:16:27 UTC	160438518898161			YZ-O27H-G3TU	1	
26590577301						Order	114-0108300-1499468	114-0108300-1499468		PxQQr32pg	Amazon.com	ItemPrice	Tax	4.10	AFN	2026-05-30	2026-05-30 04:16:27 UTC	160438518898161			YZ-O27H-G3TU	1	
26590577301						Order	114-0108300-1499468	114-0108300-1499468		PxQQr32pg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-4.10	AFN	2026-05-30	2026-05-30 04:16:27 UTC	160438518898161			YZ-O27H-G3TU	1	
26590577301						Order	114-0108300-1499468	114-0108300-1499468		PxQQr32pg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-30	2026-05-30 04:16:27 UTC	160438518898161			YZ-O27H-G3TU	1	
26590577301						Order	114-0108300-1499468	114-0108300-1499468		PxQQr32pg	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-30	2026-05-30 04:16:27 UTC	160438518898161			YZ-O27H-G3TU	1	
26590577301						Order	114-9736313-1776213	114-9736313-1776213		P4Yw7QH4g	Amazon.com	ItemPrice	Principal	11.99	AFN	2026-05-30	2026-05-30 10:07:32 UTC	160380841440801			401E	1	
26590577301						Order	114-9736313-1776213	114-9736313-1776213		P4Yw7QH4g	Amazon.com	ItemPrice	Tax	1.17	AFN	2026-05-30	2026-05-30 10:07:32 UTC	160380841440801			401E	1	
26590577301						Order	114-9736313-1776213	114-9736313-1776213		P4Yw7QH4g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-1.17	AFN	2026-05-30	2026-05-30 10:07:32 UTC	160380841440801			401E	1	
26590577301						Order	114-9736313-1776213	114-9736313-1776213		P4Yw7QH4g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.09	AFN	2026-05-30	2026-05-30 10:07:32 UTC	160380841440801			401E	1	
26590577301						Order	114-9736313-1776213	114-9736313-1776213		P4Yw7QH4g	Amazon.com	ItemFees	Commission	-1.80	AFN	2026-05-30	2026-05-30 10:07:32 UTC	160380841440801			401E	1	
26590577301						Order	114-4506001-8977032	114-4506001-8977032		PvbBL5xZg	Amazon.com	ItemPrice	Principal	14.99	AFN	2026-05-30	2026-05-30 07:01:40 UTC	160203521932201			429E	1	
26590577301						Order	114-4506001-8977032	114-4506001-8977032		PvbBL5xZg	Amazon.com	ItemPrice	Tax	0.81	AFN	2026-05-30	2026-05-30 07:01:40 UTC	160203521932201			429E	1	
26590577301						Order	114-4506001-8977032	114-4506001-8977032		PvbBL5xZg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.81	AFN	2026-05-30	2026-05-30 07:01:40 UTC	160203521932201			429E	1	
26590577301						Order	114-4506001-8977032	114-4506001-8977032		PvbBL5xZg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.09	AFN	2026-05-30	2026-05-30 07:01:40 UTC	160203521932201			429E	1	
26590577301						Order	114-4506001-8977032	114-4506001-8977032		PvbBL5xZg	Amazon.com	ItemFees	Commission	-2.25	AFN	2026-05-30	2026-05-30 07:01:40 UTC	160203521932201			429E	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemPrice	Tax	3.28	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemPrice	Shipping	2.99	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.28	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	
26590577301						Order	111-6074841-3589807	111-6074841-3589807		PsbtgJDGg	Amazon.com	Promotion	Shipping	-2.99	AFN	2026-05-30	2026-05-30 04:39:03 UTC	160538998517281			496B	1	Amazon PLCC Free-Financing Universal Merchant Free Rush Shipping
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemPrice	Tax	2.60	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemPrice	Shipping	2.99	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.60	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	
26590577301						Order	112-7346896-3234603	112-7346896-3234603		PhBk7Gtyg	Amazon.com	Promotion	Shipping	-2.99	AFN	2026-05-30	2026-05-30 09:22:09 UTC	160484991080681			YZ-O27H-G3TU	1	Amazon PLCC Free-Financing Universal Merchant Free Rush Shipping
26590577301						Order	113-2373439-0593043	113-2373439-0593043		Pfb30vlhg	Amazon.com	ItemPrice	Principal	44.99	AFN	2026-05-30	2026-05-30 17:23:56 UTC	160380592148601			459R	1	
26590577301						Order	113-2373439-0593043	113-2373439-0593043		Pfb30vlhg	Amazon.com	ItemPrice	Tax	2.47	AFN	2026-05-30	2026-05-30 17:23:56 UTC	160380592148601			459R	1	
26590577301						Order	113-2373439-0593043	113-2373439-0593043		Pfb30vlhg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.47	AFN	2026-05-30	2026-05-30 17:23:56 UTC	160380592148601			459R	1	
26590577301						Order	113-2373439-0593043	113-2373439-0593043		Pfb30vlhg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-8.95	AFN	2026-05-30	2026-05-30 17:23:56 UTC	160380592148601			459R	1	
26590577301						Order	113-2373439-0593043	113-2373439-0593043		Pfb30vlhg	Amazon.com	ItemFees	Commission	-6.75	AFN	2026-05-30	2026-05-30 17:23:56 UTC	160380592148601			459R	1	
26590577301						Order	114-8045296-1638640	114-8045296-1638640		PhQCgx0Mg	Amazon.com	ItemPrice	Principal	74.99	AFN	2026-05-30	2026-05-30 08:25:13 UTC	160337626691641			484	1	
26590577301						Order	114-8045296-1638640	114-8045296-1638640		PhQCgx0Mg	Amazon.com	ItemPrice	Tax	5.81	AFN	2026-05-30	2026-05-30 08:25:13 UTC	160337626691641			484	1	
26590577301						Order	114-8045296-1638640	114-8045296-1638640		PhQCgx0Mg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-5.81	AFN	2026-05-30	2026-05-30 08:25:13 UTC	160337626691641			484	1	
26590577301						Order	114-8045296-1638640	114-8045296-1638640		PhQCgx0Mg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-13.03	AFN	2026-05-30	2026-05-30 08:25:13 UTC	160337626691641			484	1	
26590577301						Order	114-8045296-1638640	114-8045296-1638640		PhQCgx0Mg	Amazon.com	ItemFees	Commission	-11.25	AFN	2026-05-30	2026-05-30 08:25:13 UTC	160337626691641			484	1	
26590577301						Order	113-4087223-9949832	113-4087223-9949832		P4QGkC2Vg	Amazon.com	ItemPrice	Principal	11.99	AFN	2026-05-30	2026-05-30 20:26:00 UTC	160440017413121			401E	1	
26590577301						Order	113-4087223-9949832	113-4087223-9949832		P4QGkC2Vg	Amazon.com	ItemPrice	Tax	0.72	AFN	2026-05-30	2026-05-30 20:26:00 UTC	160440017413121			401E	1	
26590577301						Order	113-4087223-9949832	113-4087223-9949832		P4QGkC2Vg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.72	AFN	2026-05-30	2026-05-30 20:26:00 UTC	160440017413121			401E	1	
26590577301						Order	113-4087223-9949832	113-4087223-9949832		P4QGkC2Vg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.09	AFN	2026-05-30	2026-05-30 20:26:00 UTC	160440017413121			401E	1	
